kode_aturan,BARIS_ASLI,TGL,KODE,NAMA_BARANG,QTY,SATUAN_K,HARGA,JUMLAH,PELANGGAN,SKOR_ANOMALI,kategori,tingkat,deskripsi,tindakan,saran
R01,6393,2020-09-19,TORTILA-001,TORTILA KECIL,10.0,PACK,25000.0,250000.0,TOKO DENIS,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6394,2020-09-19,TORTILA-001,TORTILA KECIL,10.0,PACK,25000.0,250000.0,TOKO ALZENA,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6401,2020-09-19,WEI-001,WEI WANG COKLAT X 12 PACK,3.0,DUS,150000.0,450000.0,YUDI,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6402,2020-09-19,WEI-001,WEI WANG COKLAT X 12 PACK,3.0,PACK,12500.0,37500.0,TOKO DENIS,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6403,2020-09-19,WEI-001,WEI WANG COKLAT X 12 PACK,3.0,PACK,12500.0,37500.0,TOKO BELVA,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6404,2020-09-19,WEI-001,WEI WANG COKLAT X 12 PACK,5.0,PACK,12500.0,62500.0,TOKO ARJUNA,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6405,2020-09-19,WEI-001,WEI WANG COKLAT X 12 PACK,13.0,PACK,12500.0,162500.0,TOKO ALZENA,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6406,2020-09-19,WEI-003,WEI WANG MINI PAO SAPI 30 PCS X 12 PACK,3.0,DUS,150000.0,450000.0,YUDI,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6407,2020-09-19,WEI-003,WEI WANG MINI PAO SAPI 30 PCS X 12 PACK,2.0,PACK,12500.0,25000.0,TOKO DENIS,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6408,2020-09-19,WEI-003,WEI WANG MINI PAO SAPI 30 PCS X 12 PACK,3.0,PACK,12500.0,37500.0,TOKO BELVA,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6409,2020-09-19,WEI-003,WEI WANG MINI PAO SAPI 30 PCS X 12 PACK,5.0,PACK,12500.0,62500.0,TOKO ARJUNA,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6410,2020-09-19,WEI-003,WEI WANG MINI PAO SAPI 30 PCS X 12 PACK,14.0,PACK,12500.0,175000.0,TOKO ALZENA,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6411,2020-09-21,ARTHUR-001,ARTHUR SHOESTRING 2.5 KG X 4 PACK,10.0,DUS,230000.0,2300000.0,TOKO CITA RASA BARU,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6412,2020-09-21,ARTHUR-001,ARTHUR SHOESTRING 2.5 KG X 4 PACK,5.0,DUS,245000.0,1225000.0,FUN MART,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6422,2020-09-21,DEN-006,DEN BAGUS NANO NANO X 20 PACK,3.0,BAL,150000.0,450000.0,TOKO CITA RASA BARU,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6423,2020-09-21,DEN-006,DEN BAGUS NANO NANO X 20 PACK,4.0,BAL,180000.0,720000.0,RUMAH SOSIS,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6474,2020-09-22,ARTHUR-001,ARTHUR SHOESTRING 2.5 KG X 4 PACK,4.0,DUS,255000.0,1020000.0,PAK ADEK,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6490,2020-09-22,IP-001,IP KULIT LUMPIA ISI 50 LEMBAR X 36 PACK,10.0,DUS,378000.0,3780000.0,RUDI,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6491,2020-09-22,IP-001,IP KULIT LUMPIA ISI 50 LEMBAR X 36 PACK,4.0,DUS,378000.0,1512000.0,MALINDO DUMAI,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6522,2020-09-22,TORTILA-001,TORTILA KECIL,1.0,PACK,0.0,0.0,BATAM JAYA,11,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6533,2020-09-22,WEI-001,WEI WANG COKLAT X 12 PACK,2.0,DUS,147000.0,294000.0,FUN MART,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6534,2020-09-22,WEI-001,WEI WANG COKLAT X 12 PACK,1.0,DUS,150000.0,150000.0,BATAM JAYA,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6535,2020-09-22,WEI-001,WEI WANG COKLAT X 12 PACK,30.0,PACK,12500.0,375000.0,RUDI,2,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6536,2020-09-22,WEI-003,WEI WANG MINI PAO SAPI 30 PCS X 12 PACK,1.0,DUS,150000.0,150000.0,BATAM JAYA,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6537,2020-09-22,WEI-003,WEI WANG MINI PAO SAPI 30 PCS X 12 PACK,6.0,PACK,12500.0,75000.0,RUDI,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6547,2020-09-23,WEI-003,WEI WANG MINI PAO SAPI 30 PCS X 12 PACK,1.0,DUS,150000.0,150000.0,AMANAH FROZEN,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6548,2020-09-24,ARTHUR-001,ARTHUR SHOESTRING 2.5 KG X 4 PACK,2.0,DUS,250000.0,500000.0,MM GALAXY,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6555,2020-09-24,IP-001,IP KULIT LUMPIA ISI 50 LEMBAR X 36 PACK,36.0,PACK,12000.0,432000.0,MULIA JAYA / REGAR,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6584,2020-09-24,WEI-001,WEI WANG COKLAT X 12 PACK,6.0,PACK,15000.0,90000.0,MM GALAXY,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6585,2020-09-24,WEI-003,WEI WANG MINI PAO SAPI 30 PCS X 12 PACK,6.0,PACK,15000.0,90000.0,MM GALAXY,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6589,2020-09-25,IP-001,IP KULIT LUMPIA ISI 50 LEMBAR X 36 PACK,18.0,PACK,10000.0,180000.0,FUN MART,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6605,2020-09-26,ARTHUR-001,ARTHUR SHOESTRING 2.5 KG X 4 PACK,10.0,DUS,230000.0,2300000.0,TOKO CITA RASA BARU,3,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6606,2020-09-26,ARTHUR-001,ARTHUR SHOESTRING 2.5 KG X 4 PACK,12.0,PACK,61000.0,732000.0,PAK HENDRIS,3,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6627,2020-09-26,DEN-006,DEN BAGUS NANO NANO X 20 PACK,3.0,BAL,150000.0,450000.0,TOKO CITA RASA BARU,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6628,2020-09-26,DEN-006,DEN BAGUS NANO NANO X 20 PACK,2.0,BAL,180000.0,360000.0,YUKABI,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6637,2020-09-26,IP-001,IP KULIT LUMPIA ISI 50 LEMBAR X 36 PACK,1.0,PACK,0.0,0.0,SAMPEL CRB,11,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6638,2020-09-26,IP-001,IP KULIT LUMPIA ISI 50 LEMBAR X 36 PACK,10.0,DUS,388800.0,3888000.0,PAK HENDRIS,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6668,2020-09-26,SUN-003,SUNFISH OTAK OTAK ISI 40 500 GR X 12,3.0,DUS,210000.0,630000.0,TOKO CITA RASA BARU,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6679,2020-09-26,WEI-001,WEI WANG COKLAT X 12 PACK,10.0,DUS,144000.0,1440000.0,ANTON,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6680,2020-09-26,WEI-001,WEI WANG COKLAT X 12 PACK,3.0,PACK,13000.0,39000.0,SALES FANDI,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6681,2020-09-26,WEI-001,WEI WANG COKLAT X 12 PACK,3.0,PACK,0.0,0.0,SAMPEL CRB,11,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6682,2020-09-26,WEI-003,WEI WANG MINI PAO SAPI 30 PCS X 12 PACK,3.0,DUS,147000.0,441000.0,TOKO CITA RASA BARU,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6683,2020-09-29,ARTHUR-001,ARTHUR SHOESTRING 2.5 KG X 4 PACK,3.0,DUS,245000.0,735000.0,FUN MART,3,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6728,2020-09-29,WEI-001,WEI WANG COKLAT X 12 PACK,3.0,DUS,147000.0,441000.0,FUN MART,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6729,2020-09-29,WEI-001,WEI WANG COKLAT X 12 PACK,1.0,DUS,156000.0,156000.0,ANJANI FROZEN FOOD,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6730,2020-09-29,WEI-001,WEI WANG COKLAT X 12 PACK,1.0,DUS,150000.0,150000.0,DEPO IKAN LAUT BAGAN,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6731,2020-09-29,WEI-003,WEI WANG MINI PAO SAPI 30 PCS X 12 PACK,3.0,DUS,147000.0,441000.0,FUN MART,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6732,2020-09-30,ARTHUR-001,ARTHUR SHOESTRING 2.5 KG X 4 PACK,3.0,DUS,250000.0,750000.0,HARUM MANIS,5,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6733,2020-09-30,ARTHUR-001,ARTHUR SHOESTRING 2.5 KG X 4 PACK,2.0,DUS,260000.0,520000.0,ARRAFA MART,3,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6749,2020-09-30,JOF-016,JOFRANS SOSIS BRATW(LADA HITAM) 500GRX12,12.0,PACK,30000.0,360000.0,HARUM MANIS,3,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
R01,6750,2020-09-30,JOF-016,JOFRANS SOSIS BRATW(LADA HITAM) 500GRX12,1.0,DUS,372000.0,372000.0,ARRAFA MART,1,referensial,info,Kode barang punya >1 ejaan nama (sudah diseragamkan),perbaiki,Perbaiki master barang di sistem sumber agar ejaannya tunggal.
S02,18,2020-04-01,MIN-002,MINAKU NUGGET ICE CREAM 500 GR X 20 PACK,1.0,DUS,290000.0,290000.0,TOSERBA JIMMY,1,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,316,2020-04-09,FINNA-001,FINNA KULIT LUMPIA 125 MM X 36 PACK,2.0,DUS,362916.0,725832.0,TOKO CITA RASA BARU,1,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,418,2020-04-13,MIT-008,MITRAKU FISH CAKE 500 GR X 20 PACK,20.0,PACK,32000.0,640000.0,PT. DINAMIKA BUAH N.,1,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,847,2020-04-24,FINNA-001,FINNA KULIT LUMPIA 125 MM X 36 PACK,4.0,DUS,362916.0,1451664.0,TOKO CITA RASA BARU,1,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,972,2020-04-29,MIT-008,MITRAKU FISH CAKE 500 GR X 20 PACK,8.0,PACK,32000.0,256000.0,PT. DINAMIKA BUAH N.,1,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,1030,2020-04-30,LUTOSA-001,LUTOSA SHOESTRING 1000 GR X 10 PACK,1.0,PACK,15000.0,15000.0,FADIL ANAK BOS,3,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,1158,2020-05-05,MIT-008,MITRAKU FISH CAKE 500 GR X 20 PACK,5.0,PACK,32000.0,160000.0,PT. DINAMIKA BUAH N.,1,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,1659,2020-05-20,BF-008,BF LUMPIA SAYUR 210 GR X 32 PACK,32.0,PACK,19720.0,631040.0,MALINDO PADANG,1,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,2034,2020-06-03,BF-008,BF LUMPIA SAYUR 210 GR X 32 PACK,52.0,PACK,19500.0,1014000.0,ADEK FROZEN,1,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,2215,2020-06-05,LUTOSA-001,LUTOSA SHOESTRING 1000 GR X 10 PACK,2.0,PACK,15000.0,30000.0,FADIL ANAK BOS,3,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,2430,2020-06-12,CHA-001,CHAMP SOSIS 1000 GR X 10 PACK,2.0,PACK,30000.0,60000.0,CASH,1,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,2753,2020-06-20,MIN-002,MINAKU NUGGET ICE CREAM 500 GR X 20 PACK,1.0,DUS,230384.0,230384.0,TOKO CITA RASA BARU,1,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,2826,2020-06-22,LUTOSA-001,LUTOSA SHOESTRING 1000 GR X 10 PACK,2.0,PACK,15000.0,30000.0,FADIL ANAK BOS,3,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,2871,2020-06-23,CHA-001,CHAMP SOSIS 1000 GR X 10 PACK,4.0,PACK,30000.0,120000.0,CASH,1,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,3064,2020-06-26,MIT-009,MITRAKU FISH ROLL 500 GR X 20 PACK,5.0,PACK,20000.0,100000.0,TOKO CITA RASA BARU,2,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,3251,2020-07-03,FINNA-001,FINNA KULIT LUMPIA 125 MM X 36 PACK,5.0,DUS,362916.0,1814580.0,TOKO CITA RASA BARU,1,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,3411,2020-07-06,MIT-004,MITRAKU BAKSO PILUS IKAN 400GR X 23 PACK,10.0,PACK,11500.0,115000.0,MAJU JAYA,1,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,3794,2020-07-17,MIT-009,MITRAKU FISH ROLL 500 GR X 20 PACK,5.0,PACK,20000.0,100000.0,TOKO CITA RASA BARU,1,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,3796,2020-07-17,MIT-006,MITRAKU DUMPLING 500 GR X 20 PACK,5.0,PACK,30000.0,150000.0,TOKO CITA RASA BARU,1,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,3926,2020-07-21,CAV-001,CAVENDISH SHOESTRING 2.94 KG X 6 PACK,6.0,DUS,450000.0,2700000.0,FUN MART,2,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,3930,2020-07-21,CAV-001,CAVENDISH SHOESTRING 2.94 KG X 6 PACK,7.0,DUS,450000.0,3150000.0,FUN MART,2,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,3997,2020-07-21,CAV-001,CAVENDISH SHOESTRING 2.94 KG X 6 PACK,4.0,DUS,414000.0,1656000.0,TOKO CITA RASA BARU,2,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,4318,2020-07-27,FINNA-001,FINNA KULIT LUMPIA 125 MM X 36 PACK,1.0,DUS,362916.0,362916.0,TOKO CITA RASA BARU,1,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,4319,2020-07-27,MIT-006,MITRAKU DUMPLING 500 GR X 20 PACK,10.0,PACK,30000.0,300000.0,TOKO CITA RASA BARU,1,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,4436,2020-07-29,FOODY-001,FOODY BASO IKAN 500 GR X 20 PACK,2.0,DUS,285000.0,570000.0,TOKO CITA RASA BARU,2,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S02,6293,2020-09-19,BF-008,BF LUMPIA SAYUR 210 GR X 32 PACK,7.0,PACK,19720.0,138040.0,YUDI,1,pencilan,info,Harga menyimpang secara statistik (|z robust| > 5),tandai,"Menyimpang dari kebiasaan SKU ini, tetapi bisa jadi tier harga pelanggan."
S03,14,2020-04-01,SHIF-003,SHIFUDO FISH ROLL 250 GR X 20 PACK,15.0,PACK,10051.0,150765.0,ANJANI FROZEN FOOD,2,pencilan,info,Kuantitas jauh di atas kebiasaan SKU (z robust > 8),tandai,"Umumnya pesanan borongan yang sah — jangan dihapus, cukup dicatat."
S03,52,2020-04-02,DEN-002,DEN BAGUS BINTANG ISI 13 X 50 PACK,50.0,PACK,5000.0,250000.0,MAJU JAYA,1,pencilan,info,Kuantitas jauh di atas kebiasaan SKU (z robust > 8),tandai,"Umumnya pesanan borongan yang sah — jangan dihapus, cukup dicatat."
S03,53,2020-04-02,DEN-003,DEN BAGUS AYAM ISI 13 X 50 PACK,50.0,PACK,5000.0,250000.0,MAJU JAYA,1,pencilan,info,Kuantitas jauh di atas kebiasaan SKU (z robust > 8),tandai,"Umumnya pesanan borongan yang sah — jangan dihapus, cukup dicatat."
S03,54,2020-04-02,CHOP-001,CHOP BURGER SAPI ISI 10 250GR X 24 PACK,24.0,PACK,9000.0,216000.0,MAJU JAYA,1,pencilan,info,Kuantitas jauh di atas kebiasaan SKU (z robust > 8),tandai,"Umumnya pesanan borongan yang sah — jangan dihapus, cukup dicatat."
S03,62,2020-04-02,CHOP-001,CHOP BURGER SAPI ISI 10 250GR X 24 PACK,24.0,PACK,9000.0,216000.0,DARTO,1,pencilan,info,Kuantitas jauh di atas kebiasaan SKU (z robust > 8),tandai,"Umumnya pesanan borongan yang sah — jangan dihapus, cukup dicatat."
S03,91,2020-04-03,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,30.0,DUS,310000.0,9300000.0,FIRDON,1,pencilan,info,Kuantitas jauh di atas kebiasaan SKU (z robust > 8),tandai,"Umumnya pesanan borongan yang sah — jangan dihapus, cukup dicatat."
S03,132,2020-04-03,CONE-005,CONE TP 17 ISI 20 ( SEDANG ),30.0,BKS,5000.0,150000.0,ULIL,1,pencilan,info,Kuantitas jauh di atas kebiasaan SKU (z robust > 8),tandai,"Umumnya pesanan borongan yang sah — jangan dihapus, cukup dicatat."
S03,180,2020-04-06,OKEY-003,OKEY STICK 500 GR X 10 PACK,25.0,PACK,18500.0,462500.0,YER MART,1,pencilan,info,Kuantitas jauh di atas kebiasaan SKU (z robust > 8),tandai,"Umumnya pesanan borongan yang sah — jangan dihapus, cukup dicatat."
S03,182,2020-04-06,OKEY-001,OKEY SOSIS 500 GR X 20 PACK,45.0,PACK,18000.0,810000.0,YER MART,1,pencilan,info,Kuantitas jauh di atas kebiasaan SKU (z robust > 8),tandai,"Umumnya pesanan borongan yang sah — jangan dihapus, cukup dicatat."
S03,307,2020-04-09,DEN-001,DEN BAGUS IKAN ISI 32 X 20 PACK,20.0,PACK,12000.0,240000.0,MAK ITAM,1,pencilan,info,Kuantitas jauh di atas kebiasaan SKU (z robust > 8),tandai,"Umumnya pesanan borongan yang sah — jangan dihapus, cukup dicatat."
S03,435,2020-04-13,DEN-006,DEN BAGUS NANO NANO X 20 PACK,35.0,PACK,9000.0,315000.0,KUALU BERKAT,2,pencilan,info,Kuantitas jauh di atas kebiasaan SKU (z robust > 8),tandai,"Umumnya pesanan borongan yang sah — jangan dihapus, cukup dicatat."
