BARIS_ASLI,TGL,BULAN,HARI,KODE,NAMA_BARANG,BRAND,QTY,SATUAN,HARGA,HARGA_EFEKTIF,OMZET,RASIO,PELANGGAN,SUMBER_HARGA,TINGKAT_TERTINGGI,SKOR_ANOMALI,FLAG
632,2020-04-18,2020-04-01,Saturday,MIT-018,MITRAKU BAKSO IKAN ISI TUNA 500 GR X 20,MITRAKU,20.0,PACK,28000.0,26600.0,532000.0,0.95,RAISYA FROZEN,asli,info,1,A01
633,2020-04-18,2020-04-01,Saturday,MIT-022,MITRAKU FISH TOFU 1000 GR X 10 PACK,MITRAKU,10.0,PACK,49500.0,47025.0,470250.0,0.95,RAISYA FROZEN,asli,info,1,A01
634,2020-04-18,2020-04-01,Saturday,MIT-021,MITRAKU BAKSO IKAN 200 GR X 40 PACK,MITRAKU,20.0,PACK,9900.0,9405.0,188100.0,0.95,RAISYA FROZEN,asli,info,1,A01
635,2020-04-18,2020-04-01,Saturday,MIT-006,MITRAKU DUMPLING 500 GR X 20 PACK,MITRAKU,20.0,PACK,33600.0,31920.0,638400.0,0.95,RAISYA FROZEN,asli,info,1,A01
636,2020-04-18,2020-04-01,Saturday,MIT-019,MITRAKU BAKSO IKAN ISI AYAM 500 GR X 20,MITRAKU,11.0,PACK,28000.0,26600.0,292600.0,0.95,RAISYA FROZEN,asli,info,1,A01
642,2020-04-18,2020-04-01,Saturday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,25.0,DUS,310000.0,310000.0,7750000.0,1.0,FIRDON,asli,bersih,0,
643,2020-04-18,2020-04-01,Saturday,CONE-005,CONE TP 17 ISI 20 ( SEDANG ),CONE,2.0,BKS,5000.0,5000.0,10000.0,1.0,CASH,asli,bersih,0,
644,2020-04-18,2020-04-01,Saturday,JOF-002,JOFRANS NUGGET AYAM REG. 500 GR X 12 PAK,JOFRANS,1.0,DUS,210000.0,210000.0,210000.0,1.0,CASH,asli,bersih,0,
645,2020-04-18,2020-04-01,Saturday,CONE-005,CONE TP 17 ISI 20 ( SEDANG ),CONE,2.0,BKS,5000.0,5000.0,10000.0,1.0,CASH,asli,kritis,5,D01
646,2020-04-18,2020-04-01,Saturday,LUTOSA-001,LUTOSA SHOESTRING 1000 GR X 10 PACK,LUTOSA,3.0,DUS,245000.0,245000.0,735000.0,1.0,CASH,asli,bersih,0,
647,2020-04-20,2020-04-01,Monday,MIT-002,MITRAKU BAKSO IKAN 400 GR X 23 PACK,MITRAKU,10.0,PACK,19300.0,19300.0,193000.0,1.0,FARDAN FROZEN,asli,bersih,0,
648,2020-04-20,2020-04-01,Monday,MIT-015,MITRAKU SIOMAY 500 GR X 15 PACK,MITRAKU,5.0,PACK,42600.0,42600.0,213000.0,1.0,FARDAN FROZEN,asli,bersih,0,
649,2020-04-20,2020-04-01,Monday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,3.0,DUS,240000.0,240000.0,720000.0,1.0,FARDAN FROZEN,asli,peringatan,2,R02
650,2020-04-20,2020-04-01,Monday,MANTUL-001,MANTUL BAKSO IKAN 500 GR X 20 PACK,MANTUL,5.0,PACK,16500.0,16500.0,82500.0,1.0,FARDAN FROZEN,asli,bersih,0,
651,2020-04-20,2020-04-01,Monday,JOF-002,JOFRANS NUGGET AYAM REG. 500 GR X 12 PAK,JOFRANS,1.0,DUS,210000.0,210000.0,210000.0,1.0,FARDAN FROZEN,asli,bersih,0,
652,2020-04-20,2020-04-01,Monday,JOF-002,JOFRANS NUGGET AYAM REG. 500 GR X 12 PAK,JOFRANS,1.0,DUS,216000.0,216000.0,216000.0,1.0,TOKO RAHMAD,asli,bersih,0,
653,2020-04-20,2020-04-01,Monday,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,MANTUL,10.0,PACK,17000.0,17000.0,170000.0,1.0,TOKO RAHMAD,asli,info,1,R01
654,2020-04-20,2020-04-01,Monday,JOF-022,JOFRANS NUGGET AYAM REG. 225 GR X 24 PAK,JOFRANS,1.0,DUS,240000.0,240000.0,240000.0,1.0,TOKO RAHMAD,asli,bersih,0,
655,2020-04-20,2020-04-01,Monday,OKEY-003,OKEY STICK 500 GR X 10 PACK,OKEY,14.0,PACK,19500.0,19500.0,273000.0,1.0,TOKO RAHMAD,asli,info,1,S03
656,2020-04-20,2020-04-01,Monday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,1.0,DUS,240000.0,240000.0,240000.0,1.0,SUCI,asli,peringatan,2,R02
657,2020-04-20,2020-04-01,Monday,MI-003,MIAMI 8 LTR NEAPOLITAN,MIAMI,1.0,PAIL,125000.0,125000.0,125000.0,1.0,CASH,asli,bersih,0,
658,2020-04-20,2020-04-01,Monday,MI-003,MIAMI 8 LTR NEAPOLITAN,MIAMI,1.0,PAIL,125000.0,125000.0,125000.0,1.0,CASH,asli,kritis,5,D01
659,2020-04-20,2020-04-01,Monday,OKEY-001,OKEY SOSIS 500 GR X 20 PACK,OKEY,2.0,DUS,360000.0,360000.0,720000.0,1.0,SALES FANDI,asli,bersih,0,
660,2020-04-20,2020-04-01,Monday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,1.0,DUS,240000.0,240000.0,240000.0,1.0,SALES FANDI,asli,peringatan,2,R02
661,2020-04-20,2020-04-01,Monday,JOF-022,JOFRANS NUGGET AYAM REG. 225 GR X 24 PAK,JOFRANS,2.0,DUS,228000.0,228000.0,456000.0,1.0,SALES FANDI,asli,bersih,0,
662,2020-04-20,2020-04-01,Monday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,1.0,DUS,330000.0,330000.0,330000.0,1.0,SALES FANDI,asli,bersih,0,
663,2020-04-20,2020-04-01,Monday,CONE-005,CONE TP 17 ISI 20 ( SEDANG ),CONE,5.0,BKS,5000.0,5000.0,25000.0,1.0,AMANAH FROZEN,asli,bersih,0,
664,2020-04-20,2020-04-01,Monday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,16.0,PACK,58000.0,58000.0,928000.0,1.0,AMANAH FROZEN,asli,peringatan,2,R02
665,2020-04-20,2020-04-01,Monday,LUTOSA-001,LUTOSA SHOESTRING 1000 GR X 10 PACK,LUTOSA,2.0,DUS,240000.0,240000.0,480000.0,1.0,AMANAH FROZEN,asli,bersih,0,
666,2020-04-20,2020-04-01,Monday,MI-003,MIAMI 8 LTR NEAPOLITAN,MIAMI,1.0,PAIL,120000.0,120000.0,120000.0,1.0,AMANAH FROZEN,asli,bersih,0,
667,2020-04-20,2020-04-01,Monday,JOF-023,JOFRANS NUGGET AYAM HATI 500 GR X 12 PAK,JOFRANS,3.0,DUS,210000.0,210000.0,630000.0,1.0,AMPERA LANSANO,asli,bersih,0,
668,2020-04-20,2020-04-01,Monday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,2.0,DUS,235000.0,235000.0,470000.0,1.0,ANNISA / SAIIN,asli,peringatan,2,R02
669,2020-04-20,2020-04-01,Monday,LUTOSA-001,LUTOSA SHOESTRING 1000 GR X 10 PACK,LUTOSA,3.0,DUS,240000.0,240000.0,720000.0,1.0,ANNISA / SAIIN,asli,bersih,0,
670,2020-04-20,2020-04-01,Monday,OKEY-001,OKEY SOSIS 500 GR X 20 PACK,OKEY,40.0,DUS,340000.0,340000.0,13600000.0,1.0,HITE,asli,info,1,S03
671,2020-04-20,2020-04-01,Monday,OKEY-002,OKEY SOSIS 1000 GR X 10 PACK,OKEY,8.0,DUS,330000.0,330000.0,2640000.0,1.0,HITE,asli,bersih,0,
672,2020-04-20,2020-04-01,Monday,OKEY-003,OKEY STICK 500 GR X 10 PACK,OKEY,25.0,DUS,185000.0,180000.0,4500000.0,0.972972972972973,HITE,asli,info,2,"A01,S03"
673,2020-04-20,2020-04-01,Monday,OKEY-004,OKEY STICK 1000 GR X 5 PACK,OKEY,8.0,DUS,185000.0,180000.0,1440000.0,0.972972972972973,HITE,asli,info,1,A01
674,2020-04-20,2020-04-01,Monday,JOF-023,JOFRANS NUGGET AYAM HATI 500 GR X 12 PAK,JOFRANS,2.0,DUS,210000.0,210000.0,420000.0,1.0,HITE,asli,bersih,0,
675,2020-04-20,2020-04-01,Monday,SHIF-001,SHIFUDO BAKSO IKAN 500 GR X 20 PACK,SHIFUDO,1.0,DUS,356600.0,356600.0,356600.0,1.0,HITE,asli,bersih,0,
676,2020-04-20,2020-04-01,Monday,SHIF-002,SHIFUDO BAKSO UDANG 500 GR X 20 PACK,SHIFUDO,1.0,DUS,363580.0,363580.0,363580.0,1.0,HITE,asli,bersih,0,
677,2020-04-20,2020-04-01,Monday,LUTOSA-001,LUTOSA SHOESTRING 1000 GR X 10 PACK,LUTOSA,1.0,DUS,240000.0,240000.0,240000.0,1.0,HITE,asli,bersih,0,
678,2020-04-20,2020-04-01,Monday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,1.0,DUS,350000.0,350000.0,350000.0,1.0,KEDAI PEPI,asli,bersih,0,
679,2020-04-20,2020-04-01,Monday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,1.0,DUS,235000.0,235000.0,235000.0,1.0,PAK ERWIN,asli,peringatan,4,"R02,R03"
680,2020-04-20,2020-04-01,Monday,OKEY-003,OKEY STICK 500 GR X 10 PACK,OKEY,1.0,DUS,180000.0,180000.0,180000.0,1.0,PAK ERWIN,asli,peringatan,2,R03
681,2020-04-20,2020-04-01,Monday,OKEY-001,OKEY SOSIS 500 GR X 20 PACK,OKEY,10.0,PACK,17000.0,17000.0,170000.0,1.0,PAK ERWIN,asli,peringatan,2,R03
682,2020-04-20,2020-04-01,Monday,BLF-001,BELFOODS SOSIS AYAM 500 GR X 12 PACK,BELFOODS,1.0,DUS,180000.0,180000.0,180000.0,1.0,PAK ERWIN,asli,peringatan,2,R03
683,2020-04-20,2020-04-01,Monday,SHIF-003,SHIFUDO FISH ROLL 250 GR X 20 PACK,SHIFUDO,3.0,DUS,201020.0,201020.0,603060.0,1.0,ANJANI FROZEN FOOD,asli,info,1,R01
684,2020-04-20,2020-04-01,Monday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,5.0,DUS,236000.0,236000.0,1180000.0,1.0,FUN MART,asli,peringatan,2,R02
685,2020-04-20,2020-04-01,Monday,MI-001,MIAMI 8 LTR NEAPOLITAN CHOCO CHIPS,MIAMI,8.0,PAIL,125000.0,125000.0,1000000.0,1.0,ULIL,asli,bersih,0,
686,2020-04-20,2020-04-01,Monday,OKEY-003,OKEY STICK 500 GR X 10 PACK,OKEY,6.0,DUS,190000.0,190000.0,1140000.0,1.0,ACIKA JAYA,asli,bersih,0,
687,2020-04-20,2020-04-01,Monday,SHIF-005,SHIFUDO CHIKUWA 500 GR X 16 PACK,SHIFUDO,5.0,DUS,377568.0,377568.0,1887840.0,1.0,ANJANI FROZEN FOOD,asli,info,1,R01
688,2020-04-20,2020-04-01,Monday,SHIF-002,SHIFUDO BAKSO UDANG 500 GR X 20 PACK,SHIFUDO,5.0,DUS,363580.0,363580.0,1817900.0,1.0,ANJANI FROZEN FOOD,asli,bersih,0,
689,2020-04-20,2020-04-01,Monday,MI-003,MIAMI 8 LTR NEAPOLITAN,MIAMI,1.0,PAIL,125000.0,125000.0,125000.0,1.0,CASH,asli,kritis,5,D01
690,2020-04-20,2020-04-01,Monday,MANTUL-001,MANTUL BAKSO IKAN 500 GR X 20 PACK,MANTUL,5.0,DUS,316000.0,316000.0,1580000.0,1.0,ANNISA / SAIIN,asli,bersih,0,
691,2020-04-21,2020-04-01,Tuesday,JOF-002,JOFRANS NUGGET AYAM REG. 500 GR X 12 PAK,JOFRANS,5.0,PACK,17500.0,17500.0,87500.0,1.0,SALES INDAH,asli,bersih,0,
692,2020-04-21,2020-04-01,Tuesday,JOF-022,JOFRANS NUGGET AYAM REG. 225 GR X 24 PAK,JOFRANS,2.0,PACK,9500.0,9500.0,19000.0,1.0,SALES INDAH,asli,bersih,0,
693,2020-04-21,2020-04-01,Tuesday,MIT-002,MITRAKU BAKSO IKAN 400 GR X 23 PACK,MITRAKU,1.0,PACK,18950.0,18950.0,18950.0,1.0,SALES INDAH,asli,bersih,0,
694,2020-04-21,2020-04-01,Tuesday,BLF-001,BELFOODS SOSIS AYAM 500 GR X 12 PACK,BELFOODS,6.0,PACK,16500.0,16500.0,99000.0,1.0,SALES INDAH,asli,bersih,0,
695,2020-04-21,2020-04-01,Tuesday,JOF-002,JOFRANS NUGGET AYAM REG. 500 GR X 12 PAK,JOFRANS,3.0,PACK,17500.0,17500.0,52500.0,1.0,SALES INDAH,asli,bersih,0,
696,2020-04-21,2020-04-01,Tuesday,OKEY-003,OKEY STICK 500 GR X 10 PACK,OKEY,1.0,DUS,185000.0,185000.0,185000.0,1.0,MAK ITAM,asli,bersih,0,
697,2020-04-21,2020-04-01,Tuesday,OKEY-001,OKEY SOSIS 500 GR X 20 PACK,OKEY,2.0,DUS,360000.0,360000.0,720000.0,1.0,MAK ITAM,asli,bersih,0,
698,2020-04-21,2020-04-01,Tuesday,JOF-022,JOFRANS NUGGET AYAM REG. 225 GR X 24 PAK,JOFRANS,1.0,DUS,228000.0,228000.0,228000.0,1.0,MAK ITAM,asli,bersih,0,
699,2020-04-21,2020-04-01,Tuesday,JOF-023,JOFRANS NUGGET AYAM HATI 500 GR X 12 PAK,JOFRANS,3.0,DUS,210000.0,210000.0,630000.0,1.0,KUBANG JAYA FOOD,asli,bersih,0,
700,2020-04-21,2020-04-01,Tuesday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,4.0,DUS,235000.0,235000.0,940000.0,1.0,KUBANG JAYA FOOD,asli,peringatan,2,R02
701,2020-04-21,2020-04-01,Tuesday,SHIF-003,SHIFUDO FISH ROLL 250 GR X 20 PACK,SHIFUDO,1.0,DUS,201020.0,201020.0,201020.0,1.0,ANJANI FROZEN FOOD,asli,info,1,R01
702,2020-04-21,2020-04-01,Tuesday,LUTOSA-003,LUTOSA SHOESTRING 500 GR X 20 PACK,LUTOSA,3.0,DUS,280000.0,280000.0,840000.0,1.0,CASH,asli,bersih,0,
703,2020-04-21,2020-04-01,Tuesday,LUTOSA-001,LUTOSA SHOESTRING 1000 GR X 10 PACK,LUTOSA,3.0,DUS,240000.0,240000.0,720000.0,1.0,AMANAH FROZEN,asli,bersih,0,
704,2020-04-22,2020-04-01,Wednesday,DEN-001,DEN BAGUS IKAN ISI 32 X 20 PACK,DEN,10.0,PACK,12000.0,12000.0,120000.0,1.0,KUALU BERKAT,asli,bersih,0,
705,2020-04-22,2020-04-01,Wednesday,OKEY-001,OKEY SOSIS 500 GR X 20 PACK,OKEY,1.0,DUS,340000.0,340000.0,340000.0,1.0,KUALU BERKAT,asli,bersih,0,
706,2020-04-22,2020-04-01,Wednesday,MI-004,MIAMI 8 LTR CHOCOLATE,MIAMI,2.0,PAIL,130000.0,130000.0,260000.0,1.0,CASH,asli,bersih,0,
707,2020-04-22,2020-04-01,Wednesday,MI-003,MIAMI 8 LTR NEAPOLITAN,MIAMI,1.0,PAIL,130000.0,130000.0,130000.0,1.0,CASH,asli,bersih,0,
708,2020-04-22,2020-04-01,Wednesday,CONE-005,CONE TP 17 ISI 20 ( SEDANG ),CONE,2.0,BKS,5000.0,5000.0,10000.0,1.0,CASH,asli,bersih,0,
709,2020-04-22,2020-04-01,Wednesday,DEL-003,DELMONTE EXT HOT JRG 5.7 KG,DELMONTE,8.0,JRG,95000.0,95000.0,760000.0,1.0,GRAHA SANDENI,asli,bersih,0,
710,2020-04-22,2020-04-01,Wednesday,MAES-001,MAESTRO LIGHT MAYO PCH 1 KG X 10,MAESTRO,4.0,DUS,255000.0,255000.0,1020000.0,1.0,GRAHA SANDENI,asli,bersih,0,
711,2020-04-22,2020-04-01,Wednesday,JOF-023,JOFRANS NUGGET AYAM HATI 500 GR X 12 PAK,JOFRANS,3.0,DUS,210000.0,210000.0,630000.0,1.0,GRAHA SANDENI,asli,bersih,0,
712,2020-04-22,2020-04-01,Wednesday,FINNA-001,FINNA KULIT LUMPIA 125 MM X 36 PACK,FINNA,1.0,DUS,432000.0,432000.0,432000.0,1.0,GRAHA SANDENI,asli,bersih,0,
713,2020-04-22,2020-04-01,Wednesday,JOF-023,JOFRANS NUGGET AYAM HATI 500 GR X 12 PAK,JOFRANS,5.0,DUS,210000.0,210000.0,1050000.0,1.0,KUBANG JAYA FOOD,asli,bersih,0,
714,2020-04-22,2020-04-01,Wednesday,LUTOSA-001,LUTOSA SHOESTRING 1000 GR X 10 PACK,LUTOSA,2.0,DUS,250000.0,250000.0,500000.0,1.0,BENGKALIS FROZEN FOOD,asli,bersih,0,
715,2020-04-22,2020-04-01,Wednesday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,2.0,PACK,60000.0,60000.0,120000.0,1.0,SALES FANDI,asli,peringatan,2,R02
716,2020-04-22,2020-04-01,Wednesday,MANTUL-002,MANTUL BAKSO IKAN RASA UDANG 500 GR X 20,MANTUL,1.0,PACK,16700.0,16700.0,16700.0,1.0,SALES FANDI,asli,bersih,0,
717,2020-04-22,2020-04-01,Wednesday,MANTUL-003,MANTUL OTAK OTAK TEMPURA 500 GR X 20 PAK,MANTUL,1.0,PACK,16500.0,16500.0,16500.0,1.0,SALES FANDI,asli,info,1,R01
718,2020-04-22,2020-04-01,Wednesday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,3.0,PACK,58750.0,58750.0,176250.0,1.0,CASH,asli,peringatan,2,R02
719,2020-04-22,2020-04-01,Wednesday,MIT-010,MITRAKU FISH ROLL 250 GR X 25 PACK,MITRAKU,6.0,PACK,13000.0,13000.0,78000.0,1.0,ANGWEN,asli,bersih,0,
720,2020-04-22,2020-04-01,Wednesday,JOF-023,JOFRANS NUGGET AYAM HATI 500 GR X 12 PAK,JOFRANS,6.0,PACK,17500.0,17500.0,105000.0,1.0,ANGWEN,asli,bersih,0,
721,2020-04-22,2020-04-01,Wednesday,BLF-002,BELFOODS SOSIS AYAM 1000 GR X 6 PACK,BELFOODS,5.0,DUS,174000.0,174000.0,870000.0,1.0,HENGKY,asli,bersih,0,
722,2020-04-22,2020-04-01,Wednesday,LUTOSA-001,LUTOSA SHOESTRING 1000 GR X 10 PACK,LUTOSA,23.0,DUS,240000.0,240000.0,5520000.0,1.0,HENGKY,asli,info,1,S03
723,2020-04-22,2020-04-01,Wednesday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,4.0,DUS,250000.0,250000.0,1000000.0,1.0,RETRO,asli,peringatan,2,R02
724,2020-04-22,2020-04-01,Wednesday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,2.0,DUS,340000.0,340000.0,680000.0,1.0,RETRO,asli,bersih,0,
725,2020-04-22,2020-04-01,Wednesday,BLF-002,BELFOODS SOSIS AYAM 1000 GR X 6 PACK,BELFOODS,2.0,DUS,189000.0,189000.0,378000.0,1.0,RETRO,asli,bersih,0,
726,2020-04-22,2020-04-01,Wednesday,BLF-001,BELFOODS SOSIS AYAM 500 GR X 12 PACK,BELFOODS,1.0,DUS,192000.0,192000.0,192000.0,1.0,RETRO,asli,bersih,0,
727,2020-04-22,2020-04-01,Wednesday,OKEY-001,OKEY SOSIS 500 GR X 20 PACK,OKEY,3.0,DUS,350000.0,350000.0,1050000.0,1.0,TANJUNG GADING,asli,bersih,0,
728,2020-04-22,2020-04-01,Wednesday,OKEY-002,OKEY SOSIS 1000 GR X 10 PACK,OKEY,1.0,DUS,350000.0,350000.0,350000.0,1.0,TANJUNG GADING,asli,bersih,0,
729,2020-04-22,2020-04-01,Wednesday,JOF-022,JOFRANS NUGGET AYAM REG. 225 GR X 24 PAK,JOFRANS,1.0,DUS,240000.0,240000.0,240000.0,1.0,TANJUNG GADING,asli,bersih,0,
730,2020-04-22,2020-04-01,Wednesday,JOF-023,JOFRANS NUGGET AYAM HATI 500 GR X 12 PAK,JOFRANS,1.0,DUS,216000.0,216000.0,216000.0,1.0,TANJUNG GADING,asli,bersih,0,
731,2020-04-22,2020-04-01,Wednesday,MIT-010,MITRAKU FISH ROLL 250 GR X 25 PACK,MITRAKU,20.0,PACK,13000.0,13000.0,260000.0,1.0,TANJUNG GADING,asli,bersih,0,
732,2020-04-22,2020-04-01,Wednesday,MIT-014,MITRAKU SCALLOP 400 GR X 23 PACK,MITRAKU,10.0,PACK,18700.0,18700.0,187000.0,1.0,TANJUNG GADING,asli,bersih,0,
733,2020-04-22,2020-04-01,Wednesday,MIT-004,MITRAKU BAKSO PILUS IKAN 400GR X 23 PACK,MITRAKU,10.0,PACK,14550.0,14550.0,145500.0,1.0,TANJUNG GADING,asli,bersih,0,
734,2020-04-22,2020-04-01,Wednesday,BLF-001,BELFOODS SOSIS AYAM 500 GR X 12 PACK,BELFOODS,1.0,DUS,192000.0,192000.0,192000.0,1.0,TANJUNG GADING,asli,bersih,0,
735,2020-04-22,2020-04-01,Wednesday,BLF-002,BELFOODS SOSIS AYAM 1000 GR X 6 PACK,BELFOODS,1.0,DUS,189000.0,189000.0,189000.0,1.0,TANJUNG GADING,asli,bersih,0,
736,2020-04-22,2020-04-01,Wednesday,SHIF-005,SHIFUDO CHIKUWA 500 GR X 16 PACK,SHIFUDO,6.0,PACK,25000.0,25000.0,150000.0,1.0,TANJUNG GADING,asli,info,1,R01
737,2020-04-22,2020-04-01,Wednesday,JOF-011,JOFRANS SOSIS BRATW (ORI) 500 GR X 12,JOFRANS,1.0,DUS,330000.0,330000.0,330000.0,1.0,TANJUNG GADING,asli,info,1,R01
738,2020-04-22,2020-04-01,Wednesday,JOF-023,JOFRANS NUGGET AYAM HATI 500 GR X 12 PAK,JOFRANS,2.0,DUS,210000.0,210000.0,420000.0,1.0,TIGA PUTRI,asli,bersih,0,
739,2020-04-22,2020-04-01,Wednesday,OKEY-001,OKEY SOSIS 500 GR X 20 PACK,OKEY,12.0,DUS,335000.0,335000.0,4020000.0,1.0,MAJU JAYA,asli,bersih,0,
740,2020-04-22,2020-04-01,Wednesday,OKEY-002,OKEY SOSIS 1000 GR X 10 PACK,OKEY,1.0,DUS,340000.0,340000.0,340000.0,1.0,MAJU JAYA,asli,bersih,0,
741,2020-04-22,2020-04-01,Wednesday,CHOP-001,CHOP BURGER SAPI ISI 10 250GR X 24 PACK,CHOP,2.0,DUS,192000.0,192000.0,384000.0,1.0,MAJU JAYA,asli,bersih,0,
742,2020-04-22,2020-04-01,Wednesday,DEN-003,DEN BAGUS AYAM ISI 13 X 50 PACK,DEN,1.0,BAL,250000.0,250000.0,250000.0,1.0,MAJU JAYA,asli,bersih,0,
743,2020-04-22,2020-04-01,Wednesday,JOF-023,JOFRANS NUGGET AYAM HATI 500 GR X 12 PAK,JOFRANS,18.0,PACK,17500.0,17500.0,315000.0,1.0,MAJU JAYA,asli,bersih,0,
744,2020-04-22,2020-04-01,Wednesday,LUTOSA-001,LUTOSA SHOESTRING 1000 GR X 10 PACK,LUTOSA,1.0,DUS,250000.0,250000.0,250000.0,1.0,MAJU JAYA,asli,bersih,0,
745,2020-04-22,2020-04-01,Wednesday,SHIF-005,SHIFUDO CHIKUWA 500 GR X 16 PACK,SHIFUDO,42.0,PACK,25000.0,25000.0,1050000.0,1.0,DARTO,asli,info,1,R01
746,2020-04-22,2020-04-01,Wednesday,DEN-003,DEN BAGUS AYAM ISI 13 X 50 PACK,DEN,1.0,BAL,250000.0,250000.0,250000.0,1.0,DARTO,asli,bersih,0,
747,2020-04-22,2020-04-01,Wednesday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,6.0,DUS,330000.0,330000.0,1980000.0,1.0,DARTO,asli,bersih,0,
748,2020-04-22,2020-04-01,Wednesday,JOF-022,JOFRANS NUGGET AYAM REG. 225 GR X 24 PAK,JOFRANS,1.0,DUS,240000.0,240000.0,240000.0,1.0,DARTO,asli,bersih,0,
749,2020-04-22,2020-04-01,Wednesday,LUTOSA-001,LUTOSA SHOESTRING 1000 GR X 10 PACK,LUTOSA,3.0,DUS,240000.0,240000.0,720000.0,1.0,AMANAH FROZEN,asli,bersih,0,
750,2020-04-23,2020-04-01,Thursday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,10.0,DUS,240000.0,240000.0,2400000.0,1.0,PT. DINAMIKA BUAH N.,asli,peringatan,2,R02
751,2020-04-23,2020-04-01,Thursday,MIT-018,MITRAKU BAKSO IKAN ISI TUNA 500 GR X 20,MITRAKU,10.0,PACK,31000.0,31000.0,310000.0,1.0,PT. DINAMIKA BUAH N.,asli,bersih,0,
752,2020-04-23,2020-04-01,Thursday,LUTOSA-001,LUTOSA SHOESTRING 1000 GR X 10 PACK,LUTOSA,1.0,DUS,260000.0,260000.0,260000.0,1.0,KIKI TORA,asli,bersih,0,
753,2020-04-23,2020-04-01,Thursday,LUTOSA-003,LUTOSA SHOESTRING 500 GR X 20 PACK,LUTOSA,1.0,DUS,280000.0,280000.0,280000.0,1.0,KIKI TORA,asli,bersih,0,
754,2020-04-23,2020-04-01,Thursday,JOF-002,JOFRANS NUGGET AYAM REG. 500 GR X 12 PAK,JOFRANS,1.0,DUS,210000.0,210000.0,210000.0,1.0,KIKI TORA,asli,bersih,0,
755,2020-04-23,2020-04-01,Thursday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,4.0,DUS,235000.0,235000.0,940000.0,1.0,ANNISA / SAIIN,asli,peringatan,2,R02
756,2020-04-23,2020-04-01,Thursday,LUTOSA-001,LUTOSA SHOESTRING 1000 GR X 10 PACK,LUTOSA,1.0,DUS,240000.0,240000.0,240000.0,1.0,ANNISA / SAIIN,asli,bersih,0,
757,2020-04-23,2020-04-01,Thursday,MI-003,MIAMI 8 LTR NEAPOLITAN,MIAMI,1.0,PAIL,125000.0,125000.0,125000.0,1.0,MIAMI - TAUFIK,asli,bersih,0,
758,2020-04-23,2020-04-01,Thursday,OKEY-004,OKEY STICK 1000 GR X 5 PACK,OKEY,1.0,PACK,38000.0,38000.0,38000.0,1.0,CASH,asli,bersih,0,
759,2020-04-23,2020-04-01,Thursday,BLF-002,BELFOODS SOSIS AYAM 1000 GR X 6 PACK,BELFOODS,1.0,PACK,29000.0,29000.0,29000.0,1.0,CASH,asli,bersih,0,
760,2020-04-23,2020-04-01,Thursday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,1.0,PACK,18000.0,18000.0,18000.0,1.0,CASH,asli,bersih,0,
761,2020-04-23,2020-04-01,Thursday,DEN-002,DEN BAGUS BINTANG ISI 13 X 50 PACK,DEN,1.0,PACK,6000.0,6000.0,6000.0,1.0,CASH,asli,bersih,0,
762,2020-04-23,2020-04-01,Thursday,DEN-003,DEN BAGUS AYAM ISI 13 X 50 PACK,DEN,1.0,PACK,6000.0,6000.0,6000.0,1.0,CASH,asli,bersih,0,
763,2020-04-23,2020-04-01,Thursday,DEN-004,DEN BAGUS STICK ISI 32 X 30 PACK,DEN,1.0,PACK,13000.0,13000.0,13000.0,1.0,CASH,asli,bersih,0,
764,2020-04-23,2020-04-01,Thursday,LUTOSA-001,LUTOSA SHOESTRING 1000 GR X 10 PACK,LUTOSA,3.0,DUS,260000.0,260000.0,780000.0,1.0,KIKI TORA,asli,bersih,0,
